RId,Text,Rating
6KxSGJegwPLGeL7kYcTufg,"Went here for a friend's birthday for a drink. This is a classic Boston hotel bar. Very classy, dimly lit, dark wood. If you drink whiskey, order the Irish...",5
ZYdnmH8tUTFH5_hBOrzCQw,classy bar. dark and moody with a rich soul in its' bones. you can feel it. sat at the bar and ordered a couple rounds and a charcuterie. great service and...,4
5zoTIoA66dfIrA-lcwIqNw,Wow! We were so looking forward to going to Grill 23. We had a gift card to use from Christmas and than Covid appeared. We finally got our chance to use for...,5
3qdk9pGKna9gcrs3oQnMhg,"Recently dined here for my brother's milestone birthday and according to the carnivores in our party, it delivered!    

A must try is the Waygu Grade A5,...",4
PAAvTEea47bEXx8IAbunXg,We were in Boston for four days and we made reservations right away to eat here!  It was my Birthday and I just has my gall bladder out and we really...,5
LK3kBOffhUrk9smASMHuyQ,"Came here for Saturday Brunch after BIDEN WAS ELECTED (DUMP TRUMP #2020, #science #covid19isreal). We sat outside and they seated us asap. food was awesome...",5
diITEs0v53vg7Cj2QqsXcg,"The KrisI crew was great and respected all Covid protocols. Restaurant was clean, sleek, and food was fantastic. Dimitri was great, very professional and...",5
l9t_ioqw9toJI7fs4WIy2A,I'd consider Krasi to be one of the few brights spots of 2020. I mean really one of the best meals I've had this year. My friend and I have been making it a...,5
lx2IR4H_AyF58yncPJrlmw,"One of Boston's Best, La Bodega is a quiet little Uruguayan tapas-style restaurant full of many flavor and taste discoveries. Since the pandemic unfolded,...",5
pMU4irnOfmYfXyS0BseKmg,"The best meal I have had since COVID started! My wife and I were frequent visitors pre-virus, and this was the first time back. The food was even better...",5
rd4fiTz3r68TskcSHDtkiw,Came here for the first time. Cool vibe and the food taste so delicious! Definitely recommend!!,5
PwH9eKCCQlkXkgNi8x-jQA,"I can't count how many times I came here (pre-pandemic) for the breakfast pizza! Their other pizza is also tasty, but the breakfast pizza was so good we...",5
9JF27EwLLTJ3L10DiPPTTA,"Got to finally try the Area Four pizza this year. However, it is 2020 so it was not the way I originally intended it to be (Door Dash delivery). The pizza...",4
OY0MupQCtjtz6LBJmogt-w,"I came here during dedicated studying so I'll mostly be reviewing it as a place to study or get work done. There are two parts to Area Four, the cafe...",4
DYt0-6uU-tqHJ9dCwGME7Q,"I had previously tried Pink Taco on Cinco de Mayo and admittedly wasn't too satisfied. However, shortly after posting my review one of the owners had...",5
Hfl1lXDko1PTbwmhppeiyg,"Pink Taco was the first restaurant I went to as soon as dining out during Covid was allowed again. We got there at 6 on a Wednesday night and it was quiet,...",5
tt4X1f799KrKE0Gagwq_XA,"My daughter told me to give pink taco 4.5 stars...she's biased to any place that has churros so gonna go with 4 stars. I won't lie, the 3 star rating made...",4
qv_6iAqeNpFJJ4HaStUNhA,We've found our new go-to pizza spot! We absolutely love the pizza here. There are so many great topping combinations that we've really enjoyed trying....,5
DXdEYjhfQN1RDPWwxiSJDw,"Wow, my first review was from 2010. So, over a decade later this is still my favorite pizza in Boston. I get that sometimes you might want neopolitan, deep...",5
X8EPB1qm5uSBP1mWJTJTTg,"Woody's Grill and Tap is a fabulous spot. The set-up is quite cute. Every single thing I had was nice. And also, the service was fantastic and the staff was...",5
hqeNBsZAoSh943icBEN80g,I came in for takeout and waited at the bar with a beer (Sam Adams Summer Ale). The bar tender was very nice and quick. It took about 15 minutes for the...,4
ksvx0x2bF_5ipjgdWoWUKA,"Great place for a drink after work, the bar gets busy on weekdays, but seating for dinner doesn't seem to be an issue which was good. 

We stopped in for...",3
2DwgTh7b3qszrLjdAUD4pA,"Food was good. I got short rib grilled cheese. That was ok, not bad but not great. The Brussels sprouts were kinda bland. My friend got the Ruben - that was...",4
_ueQrDAjb9mT41xdAUnkQg,"First of all Picco stands for Pizza Ice Cream Company, which makes sense because both their pizza and ice cream are amazing. The setup is a little different...",5
8eOUU2JwdDYkfC5L-q0Lug,"Ordered delivery through Caviar from Picco and it was wonderful! We were ordering dinner for two, so we got two small pizzas (pepperoni and summer...",5
vzGssRAWfLmlaBOTFbVL3A,Great pizza ordered during the COVID pandemic so it needed to be take out. Call ahead in a Friday night and then drive over. They gave you pay in advance...,5
lItDdSMwnYa9Ihai6Z4NDQ,I just celebrated New Years Eve for 2020 at Scullers and thought it was fabulous!!! I did the dinner and show package for $569 which included a 4 course...,4
qJk6cssUDCubVEgVhs5BlQ,Usually love this place but not sure why they crammed so many tables and chairs in for the show tonight. No room for anyone to listen to jazz comfortably....,1
lXf9CRhfX-MO_LxAU7dFwg,My husband and I went to see Macy gray the other night.  A bit tough to get to but boy is scullers dynamite.  Very upscale and totally not what I would...,4
r6rz98NhbBaVlS_em8qmeg,Unbelievable. Run don't walk here. We started with the Scallion Pancakes. I got the Zatar Roasted Vegetables and my boyfriend got the Shrimp PoBoy for...,5
20tVu3-f4W3oe6NNkfDbwA,"We ordered Urban Hearth's family dinner CoronaVirus special last night and it was Amazing. 

Served family style in aluminum foil containers, we got the...",5
XU0xmadTN01IHjQT-7PLfA,Wow wow wow. Can't believe we never made it here in all these years. Reserved a table for outdoor dining to celebrate a birthday recently and were totally...,5
pBxC4kTJWYwCuFWfjpWkdA,"Wonderful night out during a challenging time. I brought the family to SouthSide Tavern for dinner and we had a great time at the outdoor patio!
The food...",5
3-JMfCirG2QhqZl06KCBPw,Came here for a take out order and the food was deliciousssssss! Juicy steak tips cooked to perfection and the employees were so nice and pleasant...,5
UVtbtezAm0QLO0CaorQeEg,We ordered takeout during this crisis. The staff were attentive and efficient. They were so grateful for our business. The food was excellent. Thank you...,4
5VHIutVa2ooRTBjDBw9Ddw,"Worst bar I've EVER been to, in Boston. Besides rats, (which the bartender talks about shooting them), NO music, politics on TV, and if you ask to play...",1
Jzl152QSX9aYLb-X5aFoYQ,"JJ'S ROCKS!!!  Savin Hill.....  Old School Irish mix with New School....Perfectly.
  Love this place! 
Great staff and AMAZING OLD SCHOOL TALENTED...",5
dsi_6IJmFMoxzmUtZe-pJg,"This is an awesome neighborhood bar. Most of the patrons are locals, Irish, and speak some Gaelic. However, everyone that comes to this bar is immediately...",5
TtzD1zm-_9qDVji7CgRK2Q,Stopped in for a quick beer with a group of friends riiiight before everything closed for the pandemic. They were very busy and didn't allow groups to sit...,4
HCFdwWtYGJFwhh-SFC4nYQ,This place is amazing. I went over the weekend and I want to go again! COVID-19 has sadly affected a lot of restaurants and thank god it didn't affect them....,5
ruIJaktmJBDMZ4TxEYpvhQ,Second time visiting Boston and this tavern was a must return on this trip. The character of this bar is true to the age and history that Boston...,5
T5XjiGQxXQCbfbR4O2kljQ,"I can't express my Gratitude to Rocco's for staying open for our neighborhood during these very tying times with this awful virus.
Just to be able to get...",5
N-M3Piok2V1D8Ulsp-huLA,Very friendly staff. Very clean everyone was wearing there mask and seemed to be working hard to keep the seating of people spread out.  I don't know how a...,5
v1qVqTPL0pSQW_tRfz0R6Q,"I don't really review restaurants here on Yelp and I'm sure that because of that my review may be hidden. Regardless, I came across Rocco's on a walk with...",2
MHTqmL2CY2mgWZw5k8dB0A,"Covid times review:

How in the world are there only 3 reviews of Barra so far???

This place opened during a pandemic and has easily become a staple of the...",5
OLJp7Kbcd1YMLgxY96DWyg,"pre covid review: Standard drinks and disappointingly small plates. I enjoyed the mezcal margarita that I got, but I assumed that it would come salted since...",2
ue_DNSh06lBVaO3szpfzRA,"Straight from Mexico City, Paola, one of the owners  @barra.unionsquare in Somerville, opened this authentic and at the same time creative Mexican...",5
qmfmtc5ocPovRpnw2d2IpQ,"Hong Kong has its own charm that makes you feel that Boston energy. Whether it's the questionable meat, the karaoke or the scorpion bowls something about...",4
y92tRZ1PxXZz0DPiIydrcA,"Classic

MY ONE THOUSANDTH REVIEW!!!!   This adventure around the country started in with a classic in my home town called The Beef Barn and come full...",5
alqz-1YaQpMgwlorVuX0Gw,Got the fruit/drink bowl thing. It was pretty good. It blends in the liquor in it well and it's well more than enough for two people. Ask about the chicken guy.,4
v9KoCuvqLWmSgBT6FbKLEA,"This place is an absolute haven. My fiancé has a ton of food intolerances so we don't get to eat out much together, let alone share food. The kitchen at Bin...",5
qyunVVW5SFjJHyjWIh73JQ,I was spending time with my daughter in Boston this weekend.   We went to dinner here since we had been here 5 years ago.   As soon as we sat down we were...,1
IbMuq8XxYUUC3UQweW9Lvw,"MASSIVE LET DOWN--GO ANYWHERE ELSE!!!! Unless bad service is your thing, then come here. 

I wandered into this place on a random Monday night. Not too...",1
m9_KgnMYR8JC8A6i29s67Q,"This was actually a pretty fun place! The guests were great, and the bar tenders were very professional and attentive.

There was definitely some kind of...",4
EZdfAzNDg95IJeHQOZct_g,"The service is horrible.
The staff is trash.
Homophobic and transphobic.
They reported my original post which just acknowledges how disgusting the owners...",1
zLRY1qNWrJgvhjiySCQZIg,"Awesome drinking and watching the game place, honestly I go here a lot for wings and a few beers. 
pros great young scene and fun to watch a game
cons young...",3
hieg5Zmerv7zOVeWMeV2MQ,Been to hurricanes twice and both times were outstanding. Mike and Anthony were great. The level of service was outstanding. Those guys are a great asset to...,5
fZjWukIadCfo3k5m4P0SrQ,Went into hurricanes before a Celtics game last week and had a great meal but even better experience sitting at the back bar. Our bartender Rick was very...,5
aELfIjyjY89FmrHxtRzbTQ,This place was great for my needs! Came here with a friend and hour and a half before a Celtics game. Courtney helped us out at the bar. She was great! Made...,5
2Nkio86JmxIngBr5rtpdPw,A hidden gem in east Boston. Ordered four big dishes for less than $60. Def phone them to order directly if you wanna pick up rather than ordering on...,5
GrRXig6DUVB9B8O1LP49zQ,The margaritas here are soooo yummy! The outdoor seating is perfect in this time of uncertainty! The chips and guac are also so yummy. Definitely a great...,5
MNYMCKF2OjpCF_ivd-7ESg,The pupusas are really freaking good and they're only $2.50 each! I get the pork and cheese ones. I also noticed they had plenty of vegetarian options....,5
Aij92jNRlcbg5Y8-PMjf2Q,"One of my favorite places in Boston.  Really cozy ambience and the staff (from the bartender, hosts, waitstaff, and even cooks) are so nice.   

Everything...",5
scPthEuJfWLCudaxMiP-hA,We used to frequent old magoons every single Monday for their $0.50 wing night. Haven't been back since covid. So I'm not sure if their still doing that....,5
9msyQOmhkdKp7qdyhzydSQ,Still open with social distancing and still serving great food and cocktails. One of the best spots to grab a bite to eat in the area. They go the extra...,5
5hzeKscztVa5_tTnWQDxMg,"Harry's is a standby neighborhood bar I recommend going to,  been hitting this place up for years and the food is always spot on. 

Since Covid I see all...",4
wJcH6nT7WVBHTkxtxfQ6Cw,"First time at Harry's and we will definitely be back! The staff is so friendly and respecting covid guidelines and reminding each table about them. 

We got...",5
WxqAUCP5ozubWMOi-Eb3Uw,"No wait around noon on a Sunday.

Pros:
-Rotating brunch donut on weekends! Sometimes featured on Instagram beforehand but not always. 

Cons:
-Loud music,...",3
OI3pJWUKyYxZjScvmOAxWw,"There are 73 photos on this page yet you won't see any of mine.  I'll explain why as I continue on with the review.

We came across Bogie's Place while...",4
